Date,Price,Sign,Difference
2005-09-26,86.862392,+,0.039740
2005-09-27,87.309026,+,0.446633
2005-09-28,87.477501,+,0.168475
2005-09-29,87.251252,-,0.226249
2005-09-30,87.558640,+,0.307388
2005-10-03,87.578040,+,0.019399
2005-10-04,87.980397,+,0.402358
2005-10-05,87.746679,-,0.233719
2005-10-06,88.809832,+,1.063153
2005-10-07,89.008008,+,0.198176
2005-10-10,88.990707,-,0.017301
2005-10-11,88.677782,-,0.312925
2005-10-12,88.829306,+,0.151524
2005-10-13,88.655408,-,0.173898
2005-10-14,88.784986,+,0.129578
2005-10-17,88.825953,+,0.040966
2005-10-18,88.886746,+,0.060794
2005-10-19,88.985563,+,0.098817
2005-10-20,89.091612,+,0.106049
2005-10-21,89.807929,+,0.716316
2005-10-24,89.440632,-,0.367297
2005-10-25,89.877599,+,0.436967
2005-10-26,90.261083,+,0.383485
2005-10-27,90.473419,+,0.212336
2005-10-28,90.581538,+,0.108120
2005-10-31,90.352637,-,0.228902
2005-11-01,90.534075,+,0.181438
2005-11-02,90.947996,+,0.413922
2005-11-03,91.236712,+,0.288716
2005-11-04,91.016258,-,0.220455
2005-11-07,90.239160,-,0.777098
2005-11-08,89.683364,-,0.555796
2005-11-09,89.222993,-,0.460371
2005-11-10,89.917495,+,0.694502
2005-11-11,89.792601,-,0.124894
2005-11-14,90.316295,+,0.523694
2005-11-15,90.254980,-,0.061316
2005-11-16,90.115715,-,0.139264
2005-11-17,89.752376,-,0.363339
2005-11-18,90.037497,+,0.285121
2005-11-21,90.657283,+,0.619786
2005-11-22,90.310904,-,0.346379
2005-11-23,90.233039,-,0.077866
2005-11-24,90.336107,+,0.103069
2005-11-25,90.764558,+,0.428450
2005-11-28,90.743973,-,0.020585
2005-11-29,90.830964,+,0.086991
2005-11-30,90.926703,+,0.095739
2005-12-01,91.278205,+,0.351502
2005-12-02,91.572197,+,0.293991
2005-12-05,92.080041,+,0.507845
2005-12-06,92.563271,+,0.483229
2005-12-07,91.994026,-,0.569244
2005-12-08,92.168714,+,0.174687
2005-12-09,92.226263,+,0.057549
2005-12-12,93.077272,+,0.851009
2005-12-13,92.963131,-,0.114141
2005-12-14,92.231373,-,0.731758
2005-12-15,90.324254,-,1.907119
2005-12-16,90.090556,-,0.233698
2005-12-19,89.803289,-,0.287267
2005-12-20,89.788029,-,0.015260
2005-12-21,89.625861,-,0.162168
2005-12-22,89.280432,-,0.345429
2005-12-23,88.873185,-,0.407247
2005-12-27,89.006614,+,0.133429
2005-12-28,89.602721,+,0.596107
2005-12-29,89.464228,-,0.138493
2005-12-30,89.319015,-,0.145214
2006-01-02,89.830072,+,0.511057
2006-01-03,89.765047,-,0.065025
2006-01-04,90.375193,+,0.610147
2006-01-05,90.739184,+,0.363990
2006-01-06,90.739063,-,0.000121
