Date,Price,Sign,Difference
2007-05-18,25.856645,+,0.040575
2007-05-21,25.917882,+,0.061237
2007-05-22,25.903077,-,0.014804
2007-05-23,25.851742,-,0.051335
2007-05-24,25.897531,+,0.045789
2007-05-25,25.899859,+,0.002327
2007-05-28,25.890879,-,0.008979
2007-05-29,25.835369,-,0.055510
2007-05-30,25.921759,+,0.086390
2007-05-31,25.888649,-,0.033109
2007-06-01,25.905776,+,0.017126
2007-06-04,25.863373,-,0.042402
2007-06-05,25.822495,-,0.040879
2007-06-06,25.826241,+,0.003747
2007-06-07,25.869339,+,0.043098
2007-06-08,25.992209,+,0.122870
2007-06-11,25.988019,-,0.004190
2007-06-12,25.996253,+,0.008234
2007-06-13,26.064574,+,0.068321
2007-06-14,26.052315,-,0.012259
2007-06-15,26.038756,-,0.013559
2007-06-18,25.948970,-,0.089786
2007-06-19,25.953145,+,0.004174
2007-06-20,25.940270,-,0.012875
2007-06-21,25.952079,+,0.011809
2007-06-22,25.913251,-,0.038828
2007-06-25,25.882921,-,0.030329
2007-06-26,25.790490,-,0.092431
2007-06-27,25.846852,+,0.056362
2007-06-28,25.797876,-,0.048976
2007-06-29,25.773417,-,0.024459
2007-07-02,25.695467,-,0.077951
2007-07-03,25.686347,-,0.009120
2007-07-04,25.662359,-,0.023988
2007-07-05,25.664956,+,0.002597
2007-07-06,25.738452,+,0.073496
2007-07-09,25.677997,-,0.060455
2007-07-10,25.611005,-,0.066992
2007-07-11,25.532611,-,0.078394
2007-07-12,25.501886,-,0.030725
2007-07-13,25.462197,-,0.039689
2007-07-16,25.465496,+,0.003299
2007-07-17,25.468739,+,0.003243
2007-07-18,25.460483,-,0.008255
2007-07-19,25.403763,-,0.056721
2007-07-20,25.415489,+,0.011727
2007-07-23,25.391072,-,0.024418
2007-07-24,25.384226,-,0.006845
2007-07-25,25.471877,+,0.087650
2007-07-26,25.488267,+,0.016390
2007-07-27,25.577613,+,0.089346
2007-07-30,25.587525,+,0.009911
2007-07-31,25.538776,-,0.048749
2007-08-01,25.596136,+,0.057360
2007-08-02,25.607436,+,0.011300
2007-08-03,25.568132,-,0.039304
2007-08-06,25.471848,-,0.096284
2007-08-07,25.416848,-,0.055000
2007-08-08,25.433522,+,0.016674
2007-08-09,25.411902,-,0.021620
2007-08-10,25.518681,+,0.106780
2007-08-13,25.499231,-,0.019450
2007-08-14,25.547053,+,0.047822
2007-08-15,25.674533,+,0.127479
2007-08-16,25.810518,+,0.135986
2007-08-17,25.846588,+,0.036070
2007-08-20,25.791036,-,0.055552
2007-08-21,25.852828,+,0.061792
2007-08-22,25.816349,-,0.036479
2007-08-23,25.718285,-,0.098064
2007-08-24,25.753948,+,0.035663
2007-08-27,25.661078,-,0.092870
2007-08-28,25.677693,+,0.016615
2007-08-29,25.700976,+,0.023283
2007-08-30,25.663483,-,0.037493
2007-08-31,25.587012,-,0.076471
2007-09-03,25.603727,+,0.016714
2007-09-04,25.698085,+,0.094359
2007-09-05,25.691051,-,0.007034
2007-09-06,25.656595,-,0.034456
2007-09-07,25.636682,-,0.019913
2007-09-10,25.533164,-,0.103518
2007-09-11,25.481047,-,0.052117
2007-09-12,25.400792,-,0.080255
2007-09-13,25.347197,-,0.053595
2007-09-14,25.359307,+,0.012110
2007-09-17,25.313108,-,0.046199
2007-09-18,25.353717,+,0.040609
2007-09-19,25.188551,-,0.165166
2007-09-20,25.106914,-,0.081637
2007-09-21,25.087907,-,0.019007
2007-09-24,24.988309,-,0.099598
2007-09-25,24.997164,+,0.008856
2007-09-26,24.976994,-,0.020170
2007-09-27,24.926657,-,0.050337
2007-09-28,24.930531,+,0.003874
2007-10-01,24.873524,-,0.057007
2007-10-02,24.938228,+,0.064704
2007-10-03,24.910180,-,0.028048
2007-10-04,24.990432,+,0.080252
2007-10-05,24.965337,-,0.025095
2007-10-08,25.007453,+,0.042116
2007-10-09,25.058061,+,0.050608
2007-10-10,24.951223,-,0.106838
2007-10-11,24.905979,-,0.045244
2007-10-12,24.931207,+,0.025228
2007-10-15,24.878392,-,0.052816
2007-10-16,24.950530,+,0.072138
2007-10-17,24.904225,-,0.046305
2007-10-18,24.832506,-,0.071720
2007-10-19,24.835526,+,0.003021
2007-10-22,24.944233,+,0.108706
2007-10-23,24.866704,-,0.077529
2007-10-24,24.888967,+,0.022263
2007-10-25,24.811657,-,0.077310
2007-10-26,24.735122,-,0.076535
2007-10-29,24.719616,-,0.015506
2007-10-30,24.708822,-,0.010794
2007-10-31,24.693708,-,0.015114
2007-11-01,24.702212,+,0.008504
2007-11-02,24.652255,-,0.049957
2007-11-05,24.642463,-,0.009792
2007-11-06,24.587888,-,0.054575
2007-11-07,24.426029,-,0.161858
2007-11-08,24.466112,+,0.040083
2007-11-09,24.459579,-,0.006533
2007-11-12,24.556554,+,0.096975
2007-11-13,24.532758,-,0.023796
2007-11-14,24.444898,-,0.087860
2007-11-15,24.499624,+,0.054726
2007-11-16,24.491161,-,0.008463
2007-11-19,24.490242,-,0.000919
2007-11-20,24.373351,-,0.116890
2007-11-21,24.345214,-,0.028137
2007-11-22,24.332052,-,0.013162
2007-11-23,24.346006,+,0.013954
2007-11-26,24.313237,-,0.032769
2007-11-27,24.282641,-,0.030596
2007-11-28,24.400217,+,0.117576
2007-11-29,24.421903,+,0.021686
2007-11-30,24.392656,-,0.029246
2007-12-03,24.478385,+,0.085729
2007-12-04,24.412184,-,0.066202
2007-12-05,24.432065,+,0.019882
2007-12-06,24.569878,+,0.137812
2007-12-07,24.495870,-,0.074008
2007-12-10,24.426553,-,0.069318
2007-12-11,24.464286,+,0.037733
2007-12-12,24.458603,-,0.005683
2007-12-13,24.455493,-,0.003110
2007-12-14,24.606796,+,0.151303
2007-12-17,24.721045,+,0.114249
2007-12-18,24.703801,-,0.017244
2007-12-19,24.727146,+,0.023345
2007-12-20,24.764792,+,0.037646
2007-12-21,24.730876,-,0.033916
2007-12-24,24.718711,-,0.012165
2007-12-27,24.659686,-,0.059025
2007-12-28,24.493602,-,0.166084
2007-12-31,24.445350,-,0.048252
2008-01-02,24.473720,+,0.028370
2008-01-03,24.413340,-,0.060380
2008-01-04,24.429959,+,0.016619
2008-01-07,24.448142,+,0.018184
2008-01-08,24.467868,+,0.019726
2008-01-09,24.467984,+,0.000116
2008-01-10,24.484381,+,0.016398
2008-01-11,24.369930,-,0.114452
2008-01-14,24.271232,-,0.098698
2008-01-15,24.278517,+,0.007285
2008-01-16,24.365197,+,0.086681
2008-01-17,24.460554,+,0.095357
2008-01-18,24.480714,+,0.020160
2008-01-21,24.759702,+,0.278988
2008-01-22,24.781289,+,0.021587
2008-01-23,24.703582,-,0.077707
2008-01-24,24.551592,-,0.151989
2008-01-25,24.520911,-,0.030681
2008-01-28,24.496781,-,0.024131
2008-01-29,24.479117,-,0.017663
2008-01-30,24.461175,-,0.017942
2008-01-31,24.420982,-,0.040193
2008-02-01,24.401907,-,0.019074
2008-02-04,24.490525,+,0.088618
2008-02-05,24.592184,+,0.101659
2008-02-06,24.658368,+,0.066184
2008-02-07,24.715835,+,0.057467
2008-02-08,24.741611,+,0.025776
2008-02-11,24.667171,-,0.074440
