Date,Price,Sign,Difference
2006-09-28,50.232592,-,0.402979
2006-09-29,50.084108,-,0.148484
2006-10-02,50.137188,+,0.053080
2006-10-03,50.557698,+,0.420510
2006-10-04,50.419694,-,0.138004
2006-10-05,50.362372,-,0.057322
2006-10-06,50.494873,+,0.132501
2006-10-09,50.140616,-,0.354257
2006-10-10,50.082253,-,0.058363
2006-10-11,50.022937,-,0.059315
2006-10-12,50.031097,+,0.008160
2006-10-13,50.131969,+,0.100872
2006-10-16,50.159061,+,0.027091
2006-10-17,50.316041,+,0.156980
2006-10-18,50.420118,+,0.104077
2006-10-19,50.293024,-,0.127094
2006-10-20,50.645899,+,0.352875
2006-10-23,50.386221,-,0.259677
2006-10-24,50.390211,+,0.003990
2006-10-25,50.477469,+,0.087258
2006-10-26,50.524905,+,0.047436
2006-10-27,50.667015,+,0.142110
2006-10-30,50.940120,+,0.273105
2006-10-31,50.846672,-,0.093448
2006-11-01,50.967163,+,0.120491
2006-11-02,50.943058,-,0.024105
2006-11-03,50.971890,+,0.028832
2006-11-06,50.739027,-,0.232863
2006-11-07,50.878686,+,0.139660
2006-11-08,50.861362,-,0.017324
2006-11-09,50.782272,-,0.079089
2006-11-10,50.929645,+,0.147372
2006-11-13,50.739201,-,0.190443
2006-11-14,50.567266,-,0.171936
2006-11-15,50.303656,-,0.263610
2006-11-16,50.356880,+,0.053224
2006-11-17,50.327627,-,0.029253
2006-11-20,50.537825,+,0.210198
2006-11-21,50.629816,+,0.091991
2006-11-22,50.797155,+,0.167339
2006-11-23,50.823356,+,0.026200
2006-11-24,51.056286,+,0.232931
2006-11-27,51.037332,-,0.018954
2006-11-28,51.219224,+,0.181892
2006-11-29,51.394038,+,0.174815
2006-11-30,51.485354,+,0.091316
2006-12-01,51.685243,+,0.199889
2006-12-04,51.782002,+,0.096759
2006-12-05,51.746997,-,0.035005
2006-12-06,51.548712,-,0.198285
2006-12-07,51.561899,+,0.013187
2006-12-08,51.391677,-,0.170223
2006-12-11,51.274771,-,0.116906
2006-12-12,51.547584,+,0.272813
2006-12-13,51.721165,+,0.173582
2006-12-14,51.656615,-,0.064550
2006-12-15,51.625616,-,0.031000
2006-12-18,51.471968,-,0.153648
2006-12-19,51.606704,+,0.134736
2006-12-20,51.800955,+,0.194251
2006-12-21,51.627457,-,0.173498
2006-12-22,51.679821,+,0.052364
2006-12-27,51.674741,-,0.005080
2006-12-28,51.693362,+,0.018621
2006-12-29,51.645570,-,0.047793
2007-01-02,51.783222,+,0.137652
2007-01-03,51.588854,-,0.194368
2007-01-04,51.280605,-,0.308249
2007-01-05,51.167926,-,0.112679
2007-01-08,51.701085,+,0.533158
2007-01-09,51.397240,-,0.303845
2007-01-10,51.347359,-,0.049881
2007-01-11,51.740307,+,0.392948
2007-01-12,51.835563,+,0.095256
2007-01-15,52.205938,+,0.370376
2007-01-16,52.166262,-,0.039676
2007-01-17,52.234148,+,0.067886
2007-01-18,52.297030,+,0.062882
2007-01-19,52.382331,+,0.085301
2007-01-22,52.457815,+,0.075484
2007-01-23,52.677045,+,0.219230
2007-01-24,52.224412,-,0.452633
2007-01-25,52.230828,+,0.006415
2007-01-26,52.083555,-,0.147273
2007-01-29,52.003938,-,0.079617
2007-01-30,52.124792,+,0.120854
2007-01-31,51.849227,-,0.275564
2007-02-01,52.162407,+,0.313180
2007-02-02,52.096469,-,0.065938
2007-02-05,51.898964,-,0.197505
2007-02-06,52.234722,+,0.335758
2007-02-07,52.270311,+,0.035590
2007-02-08,51.672195,-,0.598116
2007-02-09,51.339975,-,0.332221
2007-02-12,51.399384,+,0.059410
2007-02-13,51.230689,-,0.168695
2007-02-14,51.401464,+,0.170775
2007-02-15,51.344707,-,0.056757
2007-02-16,51.155846,-,0.188861
2007-02-19,51.020590,-,0.135257
2007-02-20,51.174811,+,0.154221
2007-02-21,51.205769,+,0.030958
2007-02-22,51.183212,-,0.022557
2007-02-23,51.452481,+,0.269269
2007-02-26,51.385327,-,0.067154
2007-02-27,51.294345,-,0.090982
2007-02-28,51.252134,-,0.042211
2007-03-01,51.286276,+,0.034142
2007-03-02,50.924941,-,0.361335
2007-03-05,50.386983,-,0.537958
2007-03-06,50.603987,+,0.217004
2007-03-07,50.559307,-,0.044680
2007-03-08,50.570883,+,0.011576
2007-03-09,50.625918,+,0.055035
2007-03-12,50.526239,-,0.099680
2007-03-13,50.557751,+,0.031513
2007-03-14,50.327570,-,0.230182
2007-03-15,50.642256,+,0.314686
2007-03-16,50.686934,+,0.044678
2007-03-19,50.703256,+,0.016323
